mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0209849834442139,0.000514188491824414,0.0110252857208252,0.000240929758936137,10,0.31,rbf,"{'C': 10, 'gamma': 0.31, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.957142857142857,0.942028985507246,0.942691511387163,0.0156527216265755,20
0.0212776184082031,0.000291373154967245,0.0110997676849365,0.000136770197222921,10,0.32,rbf,"{'C': 10, 'gamma': 0.32, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0210748672485352,0.000570478569981185,0.0110947608947754,0.000161096835161323,10,0.33,rbf,"{'C': 10, 'gamma': 0.33, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0214580535888672,0.000349082664614274,0.0111281394958496,0.000308790532222725,20,0.3,rbf,"{'C': 20, 'gamma': 0.3, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0224179744720459,0.000350448334881863,0.0115767955780029,0.000233081865981034,20,0.32,rbf,"{'C': 20, 'gamma': 0.32, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0222176551818848,0.000480476335047621,0.011497688293457,0.000219003338568126,20,0.34,rbf,"{'C': 20, 'gamma': 0.34, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0230884075164795,0.0014054589670718,0.0120647430419922,0.00057236671932401,20,0.35,rbf,"{'C': 20, 'gamma': 0.35, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0222710132598877,0.000405644072869919,0.0116613864898682,0.000182895838424814,20,0.36,rbf,"{'C': 20, 'gamma': 0.36, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0221514225006104,0.00127784811871738,0.0107786655426025,0.000155093732179761,30,0.34,rbf,"{'C': 30, 'gamma': 0.34, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.021924352645874,0.000963594785115312,0.0108119964599609,0.000215782033399424,30,0.35,rbf,"{'C': 30, 'gamma': 0.35, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
